/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 370/1000, Loss: 0.03502092163868343
Epoch 371/1000, Loss: 0.035110947452014006
Epoch 372/1000, Loss: 0.035156592750285244
Epoch 373/1000, Loss: 0.034744669506444205
Epoch 374/1000, Loss: 0.03516528861526447
Epoch 375/1000, Loss: 0.03491503712308558
Epoch 376/1000, Loss: 0.03528727996575681
Epoch 377/1000, Loss: 0.03507621350544918
Epoch 378/1000, Loss: 0.03519413002495524
Epoch 379/1000, Loss: 0.035258533598124225
Epoch 380/1000, Loss: 0.03520711464217947
Epoch 381/1000, Loss: 0.03482601169166686
Epoch 382/1000, Loss: 0.0354585338714002
Epoch 383/1000, Loss: 0.03520356279007996
Epoch 384/1000, Loss: 0.03509330589182769
Epoch 385/1000, Loss: 0.035399979145466526
Epoch 386/1000, Loss: 0.034850455773404884
Epoch 387/1000, Loss: 0.03500356529898281
Epoch 388/1000, Loss: 0.03495216183364391
Epoch 389/1000, Loss: 0.035138199718881255
Epoch 390/1000, Loss: 0.035164736164144325
Epoch 391/1000, Loss: 0.03479325622791731
Epoch 392/1000, Loss: 0.035136247926120516
Epoch 393/1000, Loss: 0.03488829557465602
Epoch 394/1000, Loss: 0.03460314499709425
Epoch 395/1000, Loss: 0.03475752883130991
Epoch 396/1000, Loss: 0.03523208724358414
Epoch 397/1000, Loss: 0.035482954068840306
Epoch 398/1000, Loss: 0.03521413624852519
Epoch 399/1000, Loss: 0.03516687391490876
Epoch 400/1000, Loss: 0.03550915344606472
Epoch 401/1000, Loss: 0.035062049102934104
Epoch 402/1000, Loss: 0.03530483608004413
Epoch 403/1000, Loss: 0.0350772958437476
Epoch 404/1000, Loss: 0.035153765184215355
Epoch 405/1000, Loss: 0.035228492621379566
Epoch 406/1000, Loss: 0.0349177884150155
Epoch 407/1000, Loss: 0.03469902795704105
Epoch 408/1000, Loss: 0.035042313033644155
Epoch 409/1000, Loss: 0.03493056802338437
Epoch 410/1000, Loss: 0.03525731604121908
Epoch 411/1000, Loss: 0.0350570177918748
Epoch 412/1000, Loss: 0.03514678012343902
Epoch 413/1000, Loss: 0.03497441131857377
Epoch 414/1000, Loss: 0.03506291388899465
Epoch 415/1000, Loss: 0.03516725667669803
Epoch 416/1000, Loss: 0.03519551814356937
Epoch 417/1000, Loss: 0.03540528169538401
Epoch 418/1000, Loss: 0.034928194046774996
Epoch 419/1000, Loss: 0.03489213988562174
Epoch 420/1000, Loss: 0.035037675872445107
Epoch 421/1000, Loss: 0.03491050040325786
Epoch 422/1000, Loss: 0.03524010425692872
Epoch 423/1000, Loss: 0.035141744261866885
Epoch 424/1000, Loss: 0.03526921405256549
Epoch 425/1000, Loss: 0.03524361079252219
Epoch 426/1000, Loss: 0.03533821524698523
Epoch 427/1000, Loss: 0.03502637079527861
Epoch 428/1000, Loss: 0.03518107243448119
Epoch 429/1000, Loss: 0.03477962640456007
Epoch 430/1000, Loss: 0.0351431940835488
Epoch 431/1000, Loss: 0.03508925815171833
Epoch 432/1000, Loss: 0.034955053625604776
Epoch 433/1000, Loss: 0.034832221467660955
Epoch 434/1000, Loss: 0.035248064353496214
Epoch 435/1000, Loss: 0.03507959262668332
Epoch 436/1000, Loss: 0.03488859718170347
Epoch 437/1000, Loss: 0.034954058548694926
Epoch 438/1000, Loss: 0.03548061743944506
Epoch 439/1000, Loss: 0.035223263846356656
Epoch 440/1000, Loss: 0.035132536122316045
Epoch 441/1000, Loss: 0.035422158203547514
Epoch 442/1000, Loss: 0.03496128240529495
Epoch 443/1000, Loss: 0.03467844018736218
Epoch 444/1000, Loss: 0.0350816195146947
Epoch 445/1000, Loss: 0.03502408528252493
Epoch 446/1000, Loss: 0.035173566941219044
Epoch 447/1000, Loss: 0.03543086821519876
Epoch 448/1000, Loss: 0.034939288762928566
Epoch 449/1000, Loss: 0.03514066312603558
Epoch 450/1000, Loss: 0.03482012405897243
Epoch 451/1000, Loss: 0.03523835662422301
Epoch 452/1000, Loss: 0.035312938209198695
Epoch 453/1000, Loss: 0.03538160563646993
Epoch 454/1000, Loss: 0.03519821954490263
Epoch 455/1000, Loss: 0.03517124033238314
Epoch 456/1000, Loss: 0.034986204503080515
Epoch 457/1000, Loss: 0.035117386969961695
Epoch 458/1000, Loss: 0.03496800872344005
Epoch 459/1000, Loss: 0.03540060449910315
Epoch 460/1000, Loss: 0.03526693681561494
Epoch 461/1000, Loss: 0.03539947175149676
Epoch 462/1000, Loss: 0.03492905883283555
Epoch 463/1000, Loss: 0.03508053380477277
Epoch 464/1000, Loss: 0.03526763151152224
Epoch 465/1000, Loss: 0.034784240412372575
Epoch 466/1000, Loss: 0.03500735377774963
Epoch 467/1000, Loss: 0.03507468724458278
Epoch 468/1000, Loss: 0.03519903771767888
Epoch 469/1000, Loss: 0.034876947656651086
Epoch 470/1000, Loss: 0.03508300454461876
Epoch 471/1000, Loss: 0.03508523474388485
Epoch 472/1000, Loss: 0.03479305918835386
Epoch 473/1000, Loss: 0.03503248418528068
Epoch 474/1000, Loss: 0.03492045885871483
Epoch 475/1000, Loss: 0.03509055691052087
Epoch 476/1000, Loss: 0.03528868237250968
Epoch 477/1000, Loss: 0.03483833624875244
Epoch 478/1000, Loss: 0.03463149148546442
Epoch 479/1000, Loss: 0.034832009691980824
Epoch 480/1000, Loss: 0.035262790991912915
Epoch 481/1000, Loss: 0.034903179429754426
Epoch 482/1000, Loss: 0.03513815350641933
Epoch 483/1000, Loss: 0.03479418587646907
Epoch 484/1000, Loss: 0.034538415295979646
Epoch 485/1000, Loss: 0.0350348593172016
Epoch 486/1000, Loss: 0.03482811162366143
