/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 373/1000, Loss: 3.7166557610034943
Epoch 374/1000, Loss: 3.706555102020502
Epoch 375/1000, Loss: 3.6323998011648655
Epoch 376/1000, Loss: 3.5425843857228756
Epoch 377/1000, Loss: 3.5190123599022627
Epoch 378/1000, Loss: 3.55970205552876
Epoch 379/1000, Loss: 3.705134179443121
Epoch 380/1000, Loss: 3.714690413326025
Epoch 381/1000, Loss: 3.7097128834575415
Epoch 382/1000, Loss: 3.687248222529888
Epoch 383/1000, Loss: 3.3196389712393284
Epoch 384/1000, Loss: 3.4528812393546104
Epoch 385/1000, Loss: 3.5826640017330647
Epoch 386/1000, Loss: 3.5411698818206787
Epoch 387/1000, Loss: 3.479304287582636
Epoch 388/1000, Loss: 3.6405344884842634
Epoch 389/1000, Loss: 3.714275922626257
Epoch 390/1000, Loss: 3.5956988222897053
Epoch 391/1000, Loss: 3.3978776149451733
Epoch 392/1000, Loss: 3.6467843241989613
Epoch 393/1000, Loss: 3.5504582449793816
Epoch 394/1000, Loss: 3.679859507828951
Epoch 395/1000, Loss: 3.6624401286244392
Epoch 396/1000, Loss: 3.586599050089717
Epoch 397/1000, Loss: 3.4481308609247208
Epoch 398/1000, Loss: 3.7988227736204863
Epoch 399/1000, Loss: 3.5868857093155384
Epoch 400/1000, Loss: 3.546286126598716
Epoch 401/1000, Loss: 3.576254090294242
Epoch 402/1000, Loss: 3.475987408310175
Epoch 403/1000, Loss: 3.48553055152297
Epoch 404/1000, Loss: 3.5267863124608994
Epoch 405/1000, Loss: 3.608362341299653
Epoch 406/1000, Loss: 3.4924537427723408
Epoch 407/1000, Loss: 3.6475375704467297
Epoch 408/1000, Loss: 3.4892851039767265
Epoch 409/1000, Loss: 3.5775370225310326
Epoch 410/1000, Loss: 3.6834037378430367
Epoch 411/1000, Loss: 3.5988740138709545
Epoch 412/1000, Loss: 3.572043504565954
Epoch 413/1000, Loss: 3.5903125181794167
Epoch 414/1000, Loss: 3.588068302720785
Epoch 415/1000, Loss: 3.619518492370844
Epoch 416/1000, Loss: 3.626464946195483
Epoch 417/1000, Loss: 3.541276950389147
Epoch 418/1000, Loss: 3.5993875712156296
Epoch 419/1000, Loss: 3.7050368562340736
Epoch 420/1000, Loss: 3.486073650419712
Epoch 421/1000, Loss: 3.451760260388255
Epoch 422/1000, Loss: 3.6304613649845123
Epoch 423/1000, Loss: 3.6330216266214848
Epoch 424/1000, Loss: 3.6436121501028538
Epoch 425/1000, Loss: 3.5658289454877377
Epoch 426/1000, Loss: 3.555673247203231
Epoch 427/1000, Loss: 3.6386379841715097
Epoch 428/1000, Loss: 3.4661689549684525
Epoch 429/1000, Loss: 3.5340532772243023
Epoch 430/1000, Loss: 3.6427745185792446
Epoch 431/1000, Loss: 3.421186233870685
Epoch 432/1000, Loss: 3.610612627118826
Epoch 433/1000, Loss: 3.6310997623950243
Epoch 434/1000, Loss: 3.592415390536189
Epoch 435/1000, Loss: 3.6288076881319284
Epoch 436/1000, Loss: 3.537817858159542
Epoch 437/1000, Loss: 3.500123418867588
Epoch 438/1000, Loss: 3.5987115129828453
Epoch 439/1000, Loss: 3.5437524560838938
Epoch 440/1000, Loss: 3.7106513269245625
Epoch 441/1000, Loss: 3.5525502376258373
Epoch 442/1000, Loss: 3.525158606469631
Epoch 443/1000, Loss: 3.5167679507285357
Epoch 444/1000, Loss: 3.66299650631845
Epoch 445/1000, Loss: 3.538565507158637
Epoch 446/1000, Loss: 3.704921329393983
Epoch 447/1000, Loss: 3.5628422647714615
Epoch 448/1000, Loss: 3.593001626431942
Epoch 449/1000, Loss: 3.518298275768757
Epoch 450/1000, Loss: 3.4904395267367363
Epoch 451/1000, Loss: 3.620181079953909
Epoch 452/1000, Loss: 3.583959359675646
Epoch 453/1000, Loss: 3.585433343425393
Epoch 454/1000, Loss: 3.641836531460285
Epoch 455/1000, Loss: 3.639587949961424
Epoch 456/1000, Loss: 3.690846014767885
Epoch 457/1000, Loss: 3.477213656529784
Epoch 458/1000, Loss: 3.693892017006874
Epoch 459/1000, Loss: 3.5738903246819973
Epoch 460/1000, Loss: 3.622013971209526
Epoch 461/1000, Loss: 3.6320493556559086
Epoch 462/1000, Loss: 3.6437788866460323
Epoch 463/1000, Loss: 3.728846026584506
Epoch 464/1000, Loss: 3.754618402570486
Epoch 465/1000, Loss: 3.576163290068507
Epoch 466/1000, Loss: 3.5817442312836647
Epoch 467/1000, Loss: 3.3503552488982677
Epoch 468/1000, Loss: 3.5573301538825035
Epoch 469/1000, Loss: 3.5704532712697983
Epoch 470/1000, Loss: 3.544865575619042
Epoch 471/1000, Loss: 3.5915288981050253
Epoch 472/1000, Loss: 3.4940209686756134
Epoch 473/1000, Loss: 3.7462751790881157
Epoch 474/1000, Loss: 3.5759190022945404
Epoch 475/1000, Loss: 3.5974554549902678
Epoch 476/1000, Loss: 3.429553423076868
Epoch 477/1000, Loss: 3.5296799056231976
Epoch 478/1000, Loss: 3.4251785799860954
Epoch 479/1000, Loss: 3.750369504094124
Epoch 480/1000, Loss: 3.484682558104396
Epoch 481/1000, Loss: 3.6387749053537846
Epoch 482/1000, Loss: 3.712297424674034
Epoch 483/1000, Loss: 3.459391925483942
Epoch 484/1000, Loss: 3.6449933610856533
Epoch 485/1000, Loss: 3.5329565051943064
Epoch 486/1000, Loss: 3.576365541666746
Epoch 487/1000, Loss: 3.6712682470679283
Epoch 488/1000, Loss: 3.543302498757839
Epoch 489/1000, Loss: 3.6559786163270473
Epoch 490/1000, Loss: 3.60569117218256
Epoch 491/1000, Loss: 3.4517149180173874
Epoch 492/1000, Loss: 3.5801215395331383
Epoch 493/1000, Loss: 3.431189686059952
Epoch 494/1000, Loss: 3.4918338246643543
Epoch 495/1000, Loss: 3.6552569214254618
Epoch 496/1000, Loss: 3.539821557700634
Epoch 497/1000, Loss: 3.649642251431942
